SourceContentId,RecommendedContentId,Rank
-8391512412740651574,-9192549002213406534,2
-8391512412740651574,-1104501717379772664,3
-8391512412740651574,8589361101754366293,4
-8391512412740651574,-541666025693385823,5
-3792933059425955471,8640945691036622521,1
-3792933059425955471,-793729620925729327,2
-3792933059425955471,4189221198175710203,3
-3792933059425955471,8801106199759296338,4
-3792933059425955471,-4374331682165863764,5
3162261384765351942,-5253644367331262405,1
3162261384765351942,1099809408921653201,2
3162261384765351942,-5676280017759875198,3
3162261384765351942,8748370453256790422,4
3162261384765351942,5875183869203898283,5
7620697593009487898,-1633984990770981161,1
7620697593009487898,-1706114177222872702,2
7620697593009487898,-2083103312491589695,3
7620697593009487898,5199666313044493096,4
7620697593009487898,-4309525417316029305,5
-8723313435347324769,-6564402465035266866,1
-8723313435347324769,-8208801367848627943,2
-8723313435347324769,-6245566021053602636,3
-8723313435347324769,7845570490247450966,4
-8723313435347324769,-6999747484065183134,5
6583734846225935852,-23817016428727099,1
6583734846225935852,141806940259458424,2
6583734846225935852,-9147114693160126293,3
6583734846225935852,4631867115963052211,4
6583734846225935852,-6859363289291329827,5
-4562218760600603086,-78066964941874046,1
-4562218760600603086,4904775878165401439,2
-4562218760600603086,8416004328454490172,3
-4562218760600603086,1768976290984301641,4
-4562218760600603086,1507299850679912107,5
3689128258624052102,-5843518165523212471,1
3689128258624052102,3086800924266336392,2
3689128258624052102,1554619040289415222,3
3689128258624052102,4716135688735489427,4
3689128258624052102,3998743085432844199,5
-3211843544085892873,8596997246990922861,1
-3211843544085892873,3618271604906293310,2
-3211843544085892873,3155118717275463069,3
-3211843544085892873,-1868297195590431285,4
-3211843544085892873,5191381587333696286,5
-6009377241272750648,-4110354420726924665,1
-6009377241272750648,-5283009029345397378,2
-6009377241272750648,-5850390492300666299,3
-6009377241272750648,-7165716941095296287,4
-6009377241272750648,-5649504870272917833,5
230807360572081472,1485652648052127324,1
230807360572081472,8631616594020837056,2
230807360572081472,3715130189384008388,3
230807360572081472,7845570490247450966,4
230807360572081472,3067875254349597654,5
3569727790804487273,7581009799961380333,1
3569727790804487273,-4110354420726924665,2
3569727790804487273,3609315114795782005,3
3569727790804487273,-5850390492300666299,4
3569727790804487273,-7165716941095296287,5
-5784228041033890044,2037560494723407153,1
-5784228041033890044,-6466212324513658217,2
-5784228041033890044,8428597553954921991,3
-5784228041033890044,4751741894255718069,4
-5784228041033890044,-8368414190009234878,5
-7447329442374055391,1797761064772338938,1
-7447329442374055391,4757923412035174662,2
-7447329442374055391,270443693434886127,3
-7447329442374055391,4307023751244532288,4
-7447329442374055391,-6739959707791598779,5
6090089162789916215,8742078838645536785,1
6090089162789916215,7494490104520466117,2
6090089162789916215,-4615575698508618335,3
6090089162789916215,-5669503112960687520,4
6090089162789916215,-1968251596393236557,5
3470393457385461859,4757923412035174662,1
3470393457385461859,1797761064772338938,2
3470393457385461859,-8370744479086515302,3
3470393457385461859,-1511619461666295654,4
3470393457385461859,4307023751244532288,5
-8464215556093549753,1881534532776527237,1
-8464215556093549753,7251252752220327534,2
-8464215556093549753,2546734694784514225,3
-8464215556093549753,4776828703162554224,4
-8464215556093549753,-6858240061363309239,5
5379671084978512851,7707640607626518697,1
5379671084978512851,7351002593233940239,2
5379671084978512851,1019706997674210703,3
5379671084978512851,2106559900295325351,4
5379671084978512851,-8773118241761372618,5
-8858741052589364245,8233465999590288609,1
-8858741052589364245,8651615486877503655,2
-8858741052589364245,8298709454703868984,3
-8858741052589364245,-5002383425685129595,4
-8858741052589364245,489290927107045539,5
8233465999590288609,1805789466376069146,1
8233465999590288609,-8858741052589364245,2
8233465999590288609,-1249436522568155938,3
8233465999590288609,-7454907763335725103,4
8233465999590288609,-229081393244987789,5
-1249436522568155938,8233465999590288609,1
-1249436522568155938,1805789466376069146,2
-1249436522568155938,4404314996867098682,3
-1249436522568155938,49177526672934036,4
-1249436522568155938,-3662111110237135231,5
-4218676349553328084,-3179358869851478234,1
-4218676349553328084,-5829979886567267504,2
-4218676349553328084,6040574489860277999,3
-4218676349553328084,-5179258585851879449,4
-4218676349553328084,1734266821019430183,5
8676570915361993722,-5689187996536546877,1
8676570915361993722,-5025556998520984849,2
8676570915361993722,-2479936301516183562,3
8676570915361993722,7578709204835512162,4
8676570915361993722,-5686522658459155544,5
2879555397105020076,-5895530418852362770,1
2879555397105020076,5842191581670322333,2
2879555397105020076,3076823183761975019,3
2879555397105020076,4037478513037442964,4
2879555397105020076,-8582642829303844420,5
-8980834789053459155,660451400045043370,1
-8980834789053459155,6984066580750577207,2
-8980834789053459155,-8426084422061984285,3
-8980834789053459155,-6124198068300347794,4
-8980834789053459155,-535029905294961110,5
153466256338950062,5545306236636747547,1
153466256338950062,4563606877148407012,2
153466256338950062,-6761163882540291832,3
153466256338950062,-9147114693160126293,4
153466256338950062,-2323511129839590090,5
6153710684104095269,-8962700386317589038,1
6153710684104095269,-2069509552243850466,2
6153710684104095269,809601605585939618,3
6153710684104095269,-6133746337603876146,4
6153710684104095269,7507067965574797372,5
6241723672990266258,3134511142783292503,1
6241723672990266258,5429045128339158843,2
6241723672990266258,3205047378909988692,3
6241723672990266258,3598164602856140626,4
6241723672990266258,4891010769166501207,5
-5570256785328462468,372648779227126668,1
-5570256785328462468,-6707474286910397949,2
-5570256785328462468,-2167839778474325326,3
-5570256785328462468,532564948976818124,4
-5570256785328462468,8310689940464940949,5
8042182000167325833,-1564468014116140117,1
8042182000167325833,-8083832514395551465,2
8042182000167325833,-8627051188605351707,3
8042182000167325833,623421554979899217,4
8042182000167325833,8749720044741011597,5
8611448623643424872,3845974592165897942,1
8611448623643424872,-3790313320969344469,2
8611448623643424872,7494490104520466117,3
8611448623643424872,2457939609972623332,4
8611448623643424872,-8762137947059829459,5
1116363438212354892,-4110354420726924665,1
1116363438212354892,-5283009029345397378,2
1116363438212354892,-5850390492300666299,3
1116363438212354892,-7165716941095296287,4
1116363438212354892,-5649504870272917833,5
1449689399273695199,-4615575698508618335,1
1449689399273695199,-2880002165720705376,2
1449689399273695199,-5623496706605874646,3
1449689399273695199,-8279505492976427918,4
1449689399273695199,-5867424949902842953,5
-9041546321432974047,-8657415528200615063,1
-9041546321432974047,-1101361754763388054,2
-9041546321432974047,-4049108709890217048,3
-9041546321432974047,6484776051882277624,4
-9041546321432974047,-1039912738963181810,5
-6460613292182959076,-5380376324140474506,1
-6460613292182959076,-5799839529845993396,2
-6460613292182959076,8622597251681699865,3
-6460613292182959076,2888507406903473601,4
-6460613292182959076,-2800563841840387504,5
-8689461307495241608,6850500272809381909,1
-8689461307495241608,5875183869203898283,2
-8689461307495241608,-615862350872519037,3
-8689461307495241608,4757923412035174662,4
-8689461307495241608,1797761064772338938,5
1058260959930395162,5308984234271987921,1
1058260959930395162,-4767439283620384185,2
1058260959930395162,-9056114023474725450,3
1058260959930395162,-5953227649059336919,4
1058260959930395162,174707786647990372,5
-1839591250599587429,4757923412035174662,1
-1839591250599587429,1797761064772338938,2
-1839591250599587429,6097677219931837830,3
-1839591250599587429,3149164017776669829,4
-1839591250599587429,-907419983362132448,5
162771765556771108,3168079495368669052,1
162771765556771108,-6739959707791598779,2
162771765556771108,6090089162789916215,3
162771765556771108,7446534728307622413,4
162771765556771108,5322532051893153382,5
2925450084561574364,3168079495368669052,1
2925450084561574364,-8497895589300643949,2
2925450084561574364,7906867252266782644,3
2925450084561574364,6999813113145211708,4
2925450084561574364,4153717385931831462,5
-8194774279664546436,7606744605433799135,1
-8194774279664546436,9113647036759476320,2
-8194774279664546436,-8900113512825364282,3
-8194774279664546436,8265190708606665292,4
-8194774279664546436,-4126288159365354498,5
6850500272809381909,1734266821019430183,1
6850500272809381909,-277169424764188814,2
6850500272809381909,-2774293088092853604,3
6850500272809381909,7168347449326627154,4
6850500272809381909,-7534240757267992657,5
-3760006690401014603,2633209697262372913,1
-3760006690401014603,4068119742428755460,2
-3760006690401014603,-6504694273023533189,3
-3760006690401014603,-912681925384819247,4
-3760006690401014603,3467834993860080188,5
6309804346176212907,8316918063034631031,1
6309804346176212907,-6244754482621048226,2
6309804346176212907,-3718969219417182449,3
6309804346176212907,-6545872007932025533,4
6309804346176212907,-4338308747999225618,5
-4231142613423804992,-5954724412982705962,1
-4231142613423804992,1423541364223434892,2
-4231142613423804992,6492104262016302259,3
-4231142613423804992,8084284001249507595,4
-4231142613423804992,-3460883803089049921,5
-9166778629773133902,-9033211547111606164,1
-9166778629773133902,-7992053163122498177,2
-9166778629773133902,-1249582672736761858,3
-9166778629773133902,8210960017870928723,4
-9166778629773133902,-7722236679806608274,5
4804093434821394840,-2778760500673113802,1
4804093434821394840,8963938873430212934,2
4804093434821394840,-4293262855938209141,3
4804093434821394840,6015995473246774717,4
4804093434821394840,4340103631421550622,5
-5867424949902842953,-4615575698508618335,1
-5867424949902842953,-2880002165720705376,2
-5867424949902842953,-5623496706605874646,3
-5867424949902842953,-8279505492976427918,4
-5867424949902842953,1449689399273695199,5
54678605145828343,8384349834972693428,1
54678605145828343,-377975173223377441,2
54678605145828343,3075810310719170278,3
54678605145828343,3180608611815082945,4
54678605145828343,668505019835540303,5
3268064929368559554,-3338916066794638254,1
3268064929368559554,-8254222281357012124,2
3268064929368559554,3533132794957138580,3
3268064929368559554,-2948321821574578861,4
3268064929368559554,8749720044741011597,5
-5798690764728257756,-3964583697784528168,1
-5798690764728257756,-5024561776910686117,2
-5798690764728257756,8038154459609789205,3
-5798690764728257756,8424505741986577894,4
-5798690764728257756,6352416307575007029,5
-7879096649194981370,7277161137091492767,1
-7879096649194981370,-8734181034726403477,2
-7879096649194981370,6424668376409530281,3
-7879096649194981370,-7082978776831463151,4
-7879096649194981370,-9076501258717815738,5
-6192959589652486637,-1081723567492738167,1
-6192959589652486637,539980615899429566,2
-6192959589652486637,2285392309373358857,3
-6192959589652486637,-8489944755890710748,4
-6192959589652486637,1805849336099641652,5
207910079054861295,-5179565226573622983,1
207910079054861295,8962537427807366481,2
207910079054861295,-7673844339521298105,3
207910079054861295,-713893030279048092,4
207910079054861295,6852597772196653540,5
4338940510328721138,-8123488152283046553,1
4338940510328721138,-5115041394506292462,2
4338940510328721138,-3061741807736367554,3
4338940510328721138,4625350031392752392,4
4338940510328721138,-1762456938647577126,5
-4233809085822159066,-3870015206307768313,1
-4233809085822159066,-3173020603774823976,2
-4233809085822159066,5619251370090681244,3
-4233809085822159066,4195778828921942020,4
-4233809085822159066,9042192299854648021,5
2434296883874412747,-5690023155612846030,1
2434296883874412747,-78422372027822130,2
2434296883874412747,5322532051893153382,3
2434296883874412747,7446534728307622413,4
2434296883874412747,-1633984990770981161,5
9217155070834564627,505090987429665116,1
9217155070834564627,-7986975759046428357,2
9217155070834564627,-8208801367848627943,3
9217155070834564627,-8158171393641147845,4
9217155070834564627,-2423593292146522678,5
-9076501258717815738,-3944300307678659798,1
-9076501258717815738,-7879096649194981370,2
-9076501258717815738,7277161137091492767,3
-9076501258717815738,-8734181034726403477,4
-9076501258717815738,6424668376409530281,5
3575694866055127253,-2178100133349972724,1
3575694866055127253,-1876558460087500339,2
3575694866055127253,2625883933130361261,3
3575694866055127253,-3758287970266820834,4
3575694866055127253,1964631817676172382,5
-2871288807409592,-3750879736572068916,1
-2871288807409592,8120046881003900118,2
-2871288807409592,-8202212195240926680,3
-2871288807409592,6045455576279706291,4
-2871288807409592,-637050915727878966,5
8712996026808754180,-8083832514395551465,1
8712996026808754180,-8627051188605351707,2
8712996026808754180,623421554979899217,3
8712996026808754180,8749720044741011597,4
8712996026808754180,8471417198703153120,5
-5315378314308323942,-1312850681127865433,1
-5315378314308323942,9113647036759476320,2
